barcode,product_name,brand,category,skin_type,key_ingredients,price,rating,review_count,ph_level,is_fragrance_free,is_paraben_free,is_cruelty_free,country,launch_year
890100000189,Bioderma Salicylic Acid Moisturizer 189,Bioderma,Moisturizer,dry,Salicylic Acid,1667.5,3.1,4084,6.2,False,False,False,Korea,2016
890100000190,Aveeno Vitamin C Serum 190,Aveeno,Serum,sensitive,Vitamin C,1272.31,3.9,1275,5.8,False,False,True,India,2020
890100000191,Minimalist Panthenol Serum 191,Minimalist,Serum,dry,Panthenol,575.2,3.6,2337,5.1,True,False,False,India,2016
890100000192,Mamaearth Hyaluronic Acid Moisturizer 192,Mamaearth,Moisturizer,sensitive,Hyaluronic Acid,870.89,3.3,76,6.6,False,True,True,Korea,2020
890100000193,Bioderma Zinc Oxide Toner 193,Bioderma,Toner,sensitive,Zinc Oxide,1727.42,3.1,3366,6.9,False,True,True,Korea,2018
890100000194,Mamaearth Niacinamide Serum 194,Mamaearth,Serum,all,Niacinamide,621.12,4.8,1561,5.1,False,False,True,Germany,2018
890100000195,Aveeno Niacinamide Toner 195,Aveeno,Toner,oily,Niacinamide,1488.69,4.0,2807,4.7,False,False,False,France,2020
890100000196,Mamaearth Vitamin C Treatment 196,Mamaearth,Treatment,oily,Vitamin C,665.73,3.9,1140,4.5,True,True,True,France,2021
890100000197,Neutrogena Salicylic Acid Cleanser 197,Neutrogena,Cleanser,all,Salicylic Acid,1495.92,4.6,454,4.5,True,True,True,Germany,2022
890100000198,Bioderma Retinol Toner 198,Bioderma,Toner,oily,Retinol,1487.78,3.1,4002,6.0,True,True,False,India,2025
890100000199,Neutrogena Zinc Oxide Toner 199,Neutrogena,Toner,all,Zinc Oxide,980.94,4.1,4261,5.5,True,True,False,USA,2022
890100000200,Olay Zinc Oxide Serum 200,Olay,Serum,dry,Zinc Oxide,786.67,3.5,2846,6.0,False,False,True,India,2019
890100000201,Simple Salicylic Acid Toner 201,Simple,Toner,all,Salicylic Acid,597.43,4.8,4739,6.0,False,False,False,USA,2022
890100000202,Olay Tea Tree Oil Moisturizer 202,Olay,Moisturizer,oily,Tea Tree Oil,1157.62,3.8,1768,4.5,True,True,True,Germany,2015
890100000203,Bioderma Vitamin C Sunscreen 203,Bioderma,Sunscreen,sensitive,Vitamin C,1258.56,4.6,248,5.8,False,True,True,USA,2017
890100000204,Cetaphil Hyaluronic Acid Treatment 204,Cetaphil,Treatment,combination,Hyaluronic Acid,657.82,3.0,3912,4.6,True,True,True,France,2021
890100000205,Olay Panthenol Sunscreen 205,Olay,Sunscreen,combination,Panthenol,307.58,4.2,3899,5.3,True,True,True,Korea,2025
890100000206,Aveeno Panthenol Treatment 206,Aveeno,Treatment,sensitive,Panthenol,1812.68,4.6,1870,6.0,False,False,True,France,2022
890100000207,Plum Ceramide Treatment 207,Plum,Treatment,combination,Ceramide,259.9,3.6,4262,5.7,True,False,True,India,2021
890100000208,Minimalist Niacinamide Sunscreen 208,Minimalist,Sunscreen,dry,Niacinamide,1137.14,4.6,341,5.5,True,False,True,USA,2016
890100000209,Aveeno Retinol Moisturizer 209,Aveeno,Moisturizer,sensitive,Retinol,951.2,3.6,387,6.2,True,False,True,India,2023
890100000210,Neutrogena Niacinamide Cleanser 210,Neutrogena,Cleanser,combination,Niacinamide,1610.65,4.6,952,5.2,True,True,False,India,2016
890100000211,Minimalist Retinol Toner 211,Minimalist,Toner,combination,Retinol,1853.92,3.3,4989,5.1,False,False,False,Germany,2020
890100000212,Bioderma Aloe Vera Cleanser 212,Bioderma,Cleanser,dry,Aloe Vera,1447.48,3.9,2011,6.9,False,False,True,India,2022
890100000213,Plum Retinol Sunscreen 213,Plum,Sunscreen,oily,Retinol,240.3,3.9,353,5.2,True,False,False,France,2021
890100000214,Bioderma Hyaluronic Acid Treatment 214,Bioderma,Treatment,combination,Hyaluronic Acid,1020.07,4.2,2536,5.5,False,False,True,USA,2022
890100000215,Cetaphil Salicylic Acid Serum 215,Cetaphil,Serum,dry,Salicylic Acid,1690.02,4.4,3856,5.3,True,True,True,France,2023
890100000216,Cetaphil Zinc Oxide Moisturizer 216,Cetaphil,Moisturizer,dry,Zinc Oxide,1501.86,4.6,1003,6.8,False,True,True,Germany,2015
890100000217,Olay Ceramide Sunscreen 217,Olay,Sunscreen,oily,Ceramide,1891.05,4.6,4047,6.3,False,True,False,Germany,2021
890100000218,Neutrogena Salicylic Acid Treatment 218,Neutrogena,Treatment,combination,Salicylic Acid,1089.72,3.0,4251,4.9,False,False,True,India,2022
890100000219,Mamaearth Panthenol Cleanser 219,Mamaearth,Cleanser,sensitive,Panthenol,1021.42,3.1,299,6.8,False,True,True,USA,2019
890100000220,Simple Tea Tree Oil Toner 220,Simple,Toner,dry,Tea Tree Oil,829.73,4.1,2500,5.5,True,False,False,Korea,2015
890100000221,Simple Zinc Oxide Treatment 221,Simple,Treatment,combination,Zinc Oxide,1442.01,3.2,4889,6.3,True,False,False,India,2015
890100000222,Aveeno Hyaluronic Acid Cleanser 222,Aveeno,Cleanser,combination,Hyaluronic Acid,1588.41,3.1,4958,6.3,True,True,False,India,2022
890100000223,Simple Ceramide Treatment 223,Simple,Treatment,dry,Ceramide,201.48,4.6,4599,6.8,False,True,False,India,2017
890100000224,Simple Vitamin C Cleanser 224,Simple,Cleanser,oily,Vitamin C,1469.94,3.2,1537,5.5,True,False,True,Germany,2022
890100000225,Cetaphil Salicylic Acid Moisturizer 225,Cetaphil,Moisturizer,dry,Salicylic Acid,1796.39,3.4,2961,6.1,True,True,True,Korea,2023
890100000226,Cetaphil Hyaluronic Acid Toner 226,Cetaphil,Toner,all,Hyaluronic Acid,563.81,4.1,1113,5.7,True,True,True,Germany,2017
890100000227,Plum Hyaluronic Acid Sunscreen 227,Plum,Sunscreen,all,Hyaluronic Acid,1630.6,4.1,2479,6.4,True,True,True,Korea,2023
890100000228,Olay Niacinamide Treatment 228,Olay,Treatment,combination,Niacinamide,1091.98,3.1,1968,5.8,True,True,True,Korea,2017
890100000229,Aveeno Aloe Vera Serum 229,Aveeno,Serum,dry,Aloe Vera,1054.3,4.1,181,5.6,False,False,False,USA,2020
890100000230,Mamaearth Retinol Serum 230,Mamaearth,Serum,all,Retinol,1228.97,4.3,1318,6.0,True,True,False,Germany,2023
890100000231,Simple Salicylic Acid Cleanser 231,Simple,Cleanser,dry,Salicylic Acid,1148.7,3.0,3382,5.5,False,False,True,India,2017
890100000232,Bioderma Hyaluronic Acid Toner 232,Bioderma,Toner,combination,Hyaluronic Acid,674.44,4.0,3741,4.8,True,True,True,USA,2018
890100000233,Simple Zinc Oxide Moisturizer 233,Simple,Moisturizer,combination,Zinc Oxide,1848.47,3.7,2637,6.8,True,True,False,USA,2016
890100000234,Minimalist Salicylic Acid Serum 234,Minimalist,Serum,sensitive,Salicylic Acid,1358.92,3.8,3722,5.1,True,True,False,Germany,2017
890100000235,Cetaphil Aloe Vera Cleanser 235,Cetaphil,Cleanser,combination,Aloe Vera,1897.86,3.5,3833,5.0,False,True,False,France,2018
890100000236,Olay Ceramide Cleanser 236,Olay,Cleanser,combination,Ceramide,1222.69,4.2,1823,5.9,True,True,True,India,2020
890100000237,Bioderma Vitamin C Cleanser 237,Bioderma,Cleanser,combination,Vitamin C,1773.77,4.9,3616,5.8,False,False,True,India,2023
890100000238,Bioderma Panthenol Moisturizer 238,Bioderma,Moisturizer,sensitive,Panthenol,1743.69,4.6,3174,5.0,True,False,False,Korea,2018
890100000239,Bioderma Ceramide Sunscreen 239,Bioderma,Sunscreen,dry,Ceramide,1783.04,4.1,3223,5.1,False,True,False,France,2018
890100000240,Aveeno Vitamin C Moisturizer 240,Aveeno,Moisturizer,dry,Vitamin C,301.65,3.3,3718,4.5,False,False,True,Korea,2018
890100000241,Plum Ceramide Serum 241,Plum,Serum,dry,Ceramide,1211.81,4.4,858,5.6,True,False,False,USA,2024
890100000242,Plum Aloe Vera Serum 242,Plum,Serum,dry,Aloe Vera,487.87,4.9,3027,5.6,False,True,True,USA,2020
890100000243,Minimalist Hyaluronic Acid Serum 243,Minimalist,Serum,sensitive,Hyaluronic Acid,1340.38,4.5,2223,5.6,True,True,False,India,2019
890100000244,Cetaphil Niacinamide Sunscreen 244,Cetaphil,Sunscreen,sensitive,Niacinamide,1774.29,3.6,2881,6.7,True,True,True,France,2021
890100000245,Minimalist Zinc Oxide Serum 245,Minimalist,Serum,oily,Zinc Oxide,1344.98,3.0,2061,7.0,False,True,False,USA,2017
890100000246,Aveeno Vitamin C Treatment 246,Aveeno,Treatment,combination,Vitamin C,1409.3,3.5,2889,5.2,False,True,False,Germany,2016
890100000247,Aveeno Panthenol Sunscreen 247,Aveeno,Sunscreen,all,Panthenol,1638.92,4.4,3774,6.8,True,True,True,Korea,2023
890100000248,Olay Tea Tree Oil Moisturizer 248,Olay,Moisturizer,combination,Tea Tree Oil,1960.68,4.7,4791,4.8,True,False,True,India,2022
890100000249,Plum Ceramide Serum 249,Plum,Serum,combination,Ceramide,1691.55,3.0,3056,5.6,False,False,False,Germany,2015
890100000250,Minimalist Tea Tree Oil Toner 250,Minimalist,Toner,combination,Tea Tree Oil,1286.83,4.4,4433,6.7,True,True,True,France,2017
890100000251,Minimalist Niacinamide Serum 251,Minimalist,Serum,oily,Niacinamide,1879.34,4.3,4422,6.0,False,False,True,Germany,2015
890100000252,Neutrogena Aloe Vera Moisturizer 252,Neutrogena,Moisturizer,combination,Aloe Vera,349.69,4.5,4593,6.7,True,True,True,France,2016
890100000253,Bioderma Tea Tree Oil Cleanser 253,Bioderma,Cleanser,combination,Tea Tree Oil,648.67,4.3,13,4.5,False,True,False,France,2015
890100000254,Mamaearth Vitamin C Cleanser 254,Mamaearth,Cleanser,oily,Vitamin C,720.12,4.4,3862,5.1,False,False,False,Korea,2016
890100000255,Minimalist Ceramide Sunscreen 255,Minimalist,Sunscreen,dry,Ceramide,1990.29,4.8,645,6.6,False,False,True,Germany,2018
890100000256,Olay Retinol Sunscreen 256,Olay,Sunscreen,all,Retinol,1654.31,3.6,402,5.3,True,True,True,Germany,2025
890100000257,Aveeno Niacinamide Cleanser 257,Aveeno,Cleanser,dry,Niacinamide,339.02,4.0,354,6.9,True,True,True,India,2015
890100000258,Olay Panthenol Serum 258,Olay,Serum,all,Panthenol,1009.36,3.3,1660,6.0,False,True,False,Korea,2022
890100000259,Neutrogena Aloe Vera Serum 259,Neutrogena,Serum,oily,Aloe Vera,692.4,4.9,3589,6.7,False,False,False,Korea,2018
890100000260,Plum Aloe Vera Moisturizer 260,Plum,Moisturizer,all,Aloe Vera,1537.81,4.9,590,6.0,False,True,False,Korea,2020
890100000261,Bioderma Zinc Oxide Serum 261,Bioderma,Serum,oily,Zinc Oxide,712.58,3.9,2136,6.6,True,True,False,USA,2016
890100000262,Bioderma Ceramide Treatment 262,Bioderma,Treatment,dry,Ceramide,482.94,3.4,715,6.6,True,False,True,France,2022
890100000263,Cetaphil Hyaluronic Acid Serum 263,Cetaphil,Serum,dry,Hyaluronic Acid,1417.07,4.8,431,5.6,True,False,True,India,2024
890100000264,Cetaphil Tea Tree Oil Treatment 264,Cetaphil,Treatment,all,Tea Tree Oil,1403.02,3.3,192,4.8,False,False,True,India,2023
890100000265,Bioderma Aloe Vera Toner 265,Bioderma,Toner,dry,Aloe Vera,883.84,4.8,3402,4.9,True,True,True,USA,2024
890100000266,Plum Vitamin C Treatment 266,Plum,Treatment,sensitive,Vitamin C,1072.38,3.1,781,5.9,True,False,True,USA,2024
890100000267,Mamaearth Aloe Vera Treatment 267,Mamaearth,Treatment,sensitive,Aloe Vera,1026.33,4.9,2970,4.8,True,True,False,USA,2023
890100000268,Olay Ceramide Serum 268,Olay,Serum,oily,Ceramide,1907.38,4.3,1540,5.2,True,True,True,USA,2021
890100000269,Bioderma Hyaluronic Acid Cleanser 269,Bioderma,Cleanser,dry,Hyaluronic Acid,953.34,4.1,3566,6.7,False,False,True,Germany,2025
890100000270,Aveeno Tea Tree Oil Serum 270,Aveeno,Serum,oily,Tea Tree Oil,1243.38,3.5,3459,6.0,False,True,True,USA,2020
890100000271,Aveeno Retinol Cleanser 271,Aveeno,Cleanser,sensitive,Retinol,1658.14,4.3,3373,4.9,False,True,False,India,2021
890100000272,Mamaearth Vitamin C Serum 272,Mamaearth,Serum,oily,Vitamin C,1255.6,4.7,649,6.9,True,False,False,Korea,2022
890100000273,Bioderma Panthenol Cleanser 273,Bioderma,Cleanser,dry,Panthenol,1480.43,4.6,4649,5.9,True,False,False,India,2018
890100000274,Minimalist Aloe Vera Treatment 274,Minimalist,Treatment,combination,Aloe Vera,544.39,3.6,215,5.9,False,True,True,USA,2021
890100000275,Bioderma Niacinamide Treatment 275,Bioderma,Treatment,combination,Niacinamide,1643.84,4.7,4722,6.7,False,True,True,Korea,2024
890100000276,Aveeno Panthenol Cleanser 276,Aveeno,Cleanser,oily,Panthenol,731.21,4.0,1843,4.6,False,False,False,Germany,2021
890100000277,Olay Vitamin C Toner 277,Olay,Toner,combination,Vitamin C,800.78,4.5,2415,5.3,True,False,True,India,2018
890100000278,Olay Salicylic Acid Cleanser 278,Olay,Cleanser,oily,Salicylic Acid,205.47,3.9,809,6.6,True,False,False,India,2017
890100000279,Neutrogena Ceramide Cleanser 279,Neutrogena,Cleanser,combination,Ceramide,1000.98,4.2,4604,6.1,False,False,True,France,2015
890100000280,Plum Vitamin C Treatment 280,Plum,Treatment,all,Vitamin C,1200.99,4.2,2294,5.3,True,False,False,France,2017
890100000281,Plum Salicylic Acid Cleanser 281,Plum,Cleanser,oily,Salicylic Acid,1310.5,3.6,859,6.0,True,False,False,France,2017
890100000282,Bioderma Ceramide Sunscreen 282,Bioderma,Sunscreen,dry,Ceramide,1212.28,3.2,354,6.1,False,True,True,Germany,2016
890100000283,Simple Vitamin C Sunscreen 283,Simple,Sunscreen,dry,Vitamin C,1805.16,4.4,1446,4.6,False,False,False,USA,2020
890100000284,Aveeno Panthenol Moisturizer 284,Aveeno,Moisturizer,oily,Panthenol,1275.0,4.3,1780,5.7,False,True,False,India,2015
890100000285,Mamaearth Panthenol Cleanser 285,Mamaearth,Cleanser,dry,Panthenol,803.66,3.2,2473,5.0,True,True,False,France,2020
890100000286,Bioderma Aloe Vera Moisturizer 286,Bioderma,Moisturizer,oily,Aloe Vera,1728.2,3.7,383,6.1,False,True,True,France,2025
890100000287,Cetaphil Vitamin C Sunscreen 287,Cetaphil,Sunscreen,all,Vitamin C,1576.02,3.3,3650,6.6,False,True,False,India,2025
890100000288,Olay Tea Tree Oil Moisturizer 288,Olay,Moisturizer,sensitive,Tea Tree Oil,331.0,4.8,1637,5.6,False,True,True,Korea,2019
890100000289,Cetaphil Panthenol Treatment 289,Cetaphil,Treatment,sensitive,Panthenol,1468.05,4.3,3881,5.6,False,True,True,Germany,2025
890100000290,Aveeno Vitamin C Serum 290,Aveeno,Serum,sensitive,Vitamin C,992.2,4.1,4064,6.3,False,True,True,India,2025
890100000291,Aveeno Niacinamide Treatment 291,Aveeno,Treatment,dry,Niacinamide,200.94,4.2,2654,5.6,False,False,False,Korea,2019
890100000292,Minimalist Aloe Vera Cleanser 292,Minimalist,Cleanser,dry,Aloe Vera,544.59,4.3,4757,6.9,True,False,False,Korea,2023
890100000293,Mamaearth Retinol Moisturizer 293,Mamaearth,Moisturizer,sensitive,Retinol,1374.07,3.1,1027,4.9,True,False,False,Germany,2024
890100000294,Minimalist Hyaluronic Acid Cleanser 294,Minimalist,Cleanser,combination,Hyaluronic Acid,1418.08,4.6,3111,4.6,False,False,True,Germany,2019
890100000295,Simple Aloe Vera Moisturizer 295,Simple,Moisturizer,combination,Aloe Vera,1849.23,3.7,3525,5.6,False,True,False,France,2018
890100000296,Neutrogena Vitamin C Toner 296,Neutrogena,Toner,combination,Vitamin C,403.3,3.3,1675,6.8,True,True,True,Germany,2025
890100000297,Mamaearth Hyaluronic Acid Moisturizer 297,Mamaearth,Moisturizer,oily,Hyaluronic Acid,1060.11,4.8,1361,4.8,False,False,False,India,2024
890100000298,Minimalist Panthenol Sunscreen 298,Minimalist,Sunscreen,oily,Panthenol,1264.45,4.0,2431,6.2,False,True,True,Korea,2016
890100000299,Simple Retinol Moisturizer 299,Simple,Moisturizer,combination,Retinol,1127.62,3.3,229,5.1,True,False,True,Germany,2025
890100000300,Cetaphil Vitamin C Cleanser 300,Cetaphil,Cleanser,combination,Vitamin C,1488.4,4.6,1203,6.5,False,False,True,France,2016
890100000301,Mamaearth Niacinamide Serum 301,Mamaearth,Serum,oily,Niacinamide,857.03,4.6,3656,6.7,True,False,False,France,2022
890100000302,Cetaphil Tea Tree Oil Toner 302,Cetaphil,Toner,oily,Tea Tree Oil,1017.74,4.8,1876,6.8,True,False,False,Korea,2021
890100000303,Cetaphil Salicylic Acid Cleanser 303,Cetaphil,Cleanser,dry,Salicylic Acid,972.3,3.9,4541,6.1,False,True,True,India,2015
890100000304,Neutrogena Salicylic Acid Moisturizer 304,Neutrogena,Moisturizer,all,Salicylic Acid,1983.19,3.8,1371,5.9,False,False,False,France,2021
890100000305,Simple Hyaluronic Acid Serum 305,Simple,Serum,all,Hyaluronic Acid,1212.67,4.3,4821,4.8,True,True,True,USA,2021
890100000306,Mamaearth Niacinamide Moisturizer 306,Mamaearth,Moisturizer,combination,Niacinamide,434.7,5.0,4703,6.5,False,True,True,France,2016
890100000307,Minimalist Hyaluronic Acid Toner 307,Minimalist,Toner,combination,Hyaluronic Acid,327.39,3.3,2544,5.6,False,True,False,India,2015
890100000308,Aveeno Vitamin C Cleanser 308,Aveeno,Cleanser,combination,Vitamin C,1054.48,4.4,4121,5.8,False,True,False,Germany,2020
890100000309,Plum Retinol Sunscreen 309,Plum,Sunscreen,sensitive,Retinol,1231.32,4.4,2291,6.2,True,True,False,Korea,2017
890100000310,Minimalist Vitamin C Moisturizer 310,Minimalist,Moisturizer,dry,Vitamin C,830.23,3.8,3369,5.5,True,False,False,Germany,2020
890100000311,Neutrogena Zinc Oxide Treatment 311,Neutrogena,Treatment,all,Zinc Oxide,1294.78,4.0,3305,4.6,False,False,False,France,2018
890100000312,Minimalist Panthenol Cleanser 312,Minimalist,Cleanser,oily,Panthenol,951.25,3.4,3073,6.3,True,False,False,France,2022
890100000313,Mamaearth Ceramide Treatment 313,Mamaearth,Treatment,sensitive,Ceramide,1649.37,4.8,2132,4.5,True,True,True,Korea,2023
890100000314,Mamaearth Salicylic Acid Sunscreen 314,Mamaearth,Sunscreen,all,Salicylic Acid,1504.26,3.2,1311,5.8,False,False,False,USA,2023
890100000315,Simple Vitamin C Treatment 315,Simple,Treatment,oily,Vitamin C,570.12,3.1,1917,6.9,False,False,True,Germany,2022
890100000316,Cetaphil Aloe Vera Treatment 316,Cetaphil,Treatment,dry,Aloe Vera,405.65,3.9,2289,4.8,False,True,True,France,2019
890100000317,Minimalist Retinol Sunscreen 317,Minimalist,Sunscreen,all,Retinol,606.37,3.3,2530,6.4,True,True,True,Korea,2019
890100000318,Mamaearth Ceramide Toner 318,Mamaearth,Toner,combination,Ceramide,1697.4,4.7,1354,4.9,False,True,True,Germany,2015
890100000319,Minimalist Aloe Vera Moisturizer 319,Minimalist,Moisturizer,dry,Aloe Vera,1029.28,3.7,4572,4.7,True,False,False,Germany,2016
890100000320,Simple Ceramide Toner 320,Simple,Toner,dry,Ceramide,597.62,3.8,3136,5.6,True,False,False,Germany,2016
890100000321,Neutrogena Zinc Oxide Sunscreen 321,Neutrogena,Sunscreen,all,Zinc Oxide,753.24,4.2,3866,6.9,False,True,True,Germany,2017
890100000322,Neutrogena Tea Tree Oil Cleanser 322,Neutrogena,Cleanser,dry,Tea Tree Oil,293.0,4.8,4221,6.7,True,True,True,USA,2023
890100000323,Aveeno Ceramide Serum 323,Aveeno,Serum,combination,Ceramide,1190.98,3.6,2255,6.8,False,True,False,France,2017
890100000324,Aveeno Retinol Cleanser 324,Aveeno,Cleanser,dry,Retinol,503.34,3.6,2696,5.8,True,False,True,Germany,2015
890100000325,Aveeno Ceramide Serum 325,Aveeno,Serum,combination,Ceramide,831.61,4.6,291,4.7,False,False,False,Korea,2022
890100000326,Bioderma Salicylic Acid Moisturizer 326,Bioderma,Moisturizer,oily,Salicylic Acid,1359.8,4.4,3734,6.9,False,False,False,France,2024
890100000327,Bioderma Vitamin C Cleanser 327,Bioderma,Cleanser,combination,Vitamin C,246.44,3.1,1741,5.4,False,True,False,Germany,2018
890100000328,Plum Aloe Vera Toner 328,Plum,Toner,dry,Aloe Vera,1366.81,4.0,2502,6.8,False,True,False,Germany,2015
890100000329,Mamaearth Zinc Oxide Treatment 329,Mamaearth,Treatment,dry,Zinc Oxide,345.14,3.4,273,6.5,True,False,False,France,2022
890100000330,Olay Ceramide Moisturizer 330,Olay,Moisturizer,dry,Ceramide,378.96,3.3,4819,6.4,True,True,False,Korea,2015
890100000331,Bioderma Panthenol Treatment 331,Bioderma,Treatment,sensitive,Panthenol,1242.64,4.8,3977,4.8,False,False,False,USA,2018
890100000332,Olay Retinol Sunscreen 332,Olay,Sunscreen,combination,Retinol,1361.22,4.2,250,4.5,True,True,False,Korea,2022
890100000333,Simple Zinc Oxide Serum 333,Simple,Serum,all,Zinc Oxide,397.74,4.5,1685,5.6,True,False,False,France,2022
890100000334,Mamaearth Vitamin C Moisturizer 334,Mamaearth,Moisturizer,sensitive,Vitamin C,1003.88,4.8,4889,5.0,True,False,True,France,2024
890100000335,Cetaphil Aloe Vera Serum 335,Cetaphil,Serum,sensitive,Aloe Vera,749.61,4.5,2163,5.2,False,False,False,USA,2016
890100000336,Minimalist Tea Tree Oil Cleanser 336,Minimalist,Cleanser,all,Tea Tree Oil,1824.74,3.8,2542,5.6,True,True,True,France,2016
890100000337,Plum Retinol Moisturizer 337,Plum,Moisturizer,sensitive,Retinol,546.22,3.8,193,7.0,True,True,True,Korea,2020
890100000338,Olay Retinol Toner 338,Olay,Toner,oily,Retinol,1213.71,3.3,1137,5.8,True,True,True,USA,2024
890100000339,Mamaearth Vitamin C Toner 339,Mamaearth,Toner,oily,Vitamin C,1512.95,3.9,2941,6.3,False,False,True,Germany,2022
890100000340,Simple Salicylic Acid Treatment 340,Simple,Treatment,oily,Salicylic Acid,1024.35,3.6,2729,5.8,True,False,False,USA,2025
890100000341,Mamaearth Ceramide Moisturizer 341,Mamaearth,Moisturizer,oily,Ceramide,390.04,4.5,3798,6.5,True,False,False,India,2022
890100000342,Minimalist Vitamin C Serum 342,Minimalist,Serum,sensitive,Vitamin C,1774.49,4.2,2697,5.3,True,False,True,Korea,2023
890100000343,Plum Retinol Sunscreen 343,Plum,Sunscreen,sensitive,Retinol,1926.68,4.4,1340,5.4,True,False,True,USA,2018
890100000344,Olay Aloe Vera Moisturizer 344,Olay,Moisturizer,dry,Aloe Vera,1066.78,3.1,4351,4.7,False,True,True,India,2025
890100000345,Plum Tea Tree Oil Sunscreen 345,Plum,Sunscreen,oily,Tea Tree Oil,526.59,3.3,4137,4.9,True,True,True,France,2016
890100000346,Minimalist Vitamin C Sunscreen 346,Minimalist,Sunscreen,oily,Vitamin C,1293.91,3.6,2024,7.0,True,True,False,Korea,2021
890100000347,Aveeno Vitamin C Serum 347,Aveeno,Serum,sensitive,Vitamin C,1091.92,4.3,530,5.7,False,False,True,India,2025
890100000348,Minimalist Salicylic Acid Serum 348,Minimalist,Serum,dry,Salicylic Acid,620.73,3.5,2029,6.1,True,False,False,Korea,2025
890100000349,Mamaearth Retinol Toner 349,Mamaearth,Toner,oily,Retinol,963.39,4.0,4201,6.0,False,False,True,Korea,2019
